,Unnamed: 0,Number,Name,Country,Region,Type,Activity_Evidence,Last Known Eruption,Latitude,Longitude,Elevation (Meters),Dominant_Rock_Type,Tectonic_Setting,clean_Country,clean_Type,clean_Elevation,clean_Latitude
1184,1327,357040,Planchon-Peteroa,Chile,South America,Stratovolcano(es),Eruption Observed,2011 CE,-35.223,-70.568,3977,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),3000m--4000m,2
1185,1329,357042,Calabozos,Chile,South America,Caldera,Evidence Credible,Unknown,-35.558,-70.49600000000001,3508,Dacite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,3000m--4000m,2
1186,1330,357050,Descabezado Grande,Chile,South America,Stratovolcano(es),Eruption Observed,1933 CE,-35.58,-70.75,3953,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),3000m--4000m,2
1187,1331,357060,"Azul, Cerro",Chile,South America,Stratovolcano,Eruption Observed,1967 CE,-35.653,-70.76100000000001,3788,Dacite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,3000m--4000m,2
1188,1332,357061,"Maule, Laguna del",Chile,South America,Caldera,Eruption Dated,50 BCE,-36.058,-70.492,2162,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,2000m--3000m,2
1189,1333,357062,San Pedro-Pellado,Chile,South America,Stratovolcano(es),Evidence Credible,Unknown,-35.989000000000004,-70.84899999999999,3621,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),3000m--4000m,2
1190,1334,357063,"Longavi, Nevado de",Chile,South America,Stratovolcano,Eruption Dated,4890 BCE,-36.193000000000005,-71.161,3242,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,3000m--4000m,2
1191,1335,357064,"Blancas, Lomas",Chile,South America,Stratovolcano,Evidence Credible,Unknown,-36.286,-71.009,2268,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1192,1336,357065,"Resago, Volcan",Chile,South America,Pyroclastic cone,Evidence Credible,Unknown,-36.45,-70.92,1890,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,1000m--2000m,2
1193,1337,357066,Payun Matru,Argentina,South America,Shield,Eruption Dated,5050 BCE,-36.422,-69.241,3715,Trachybasalt / Tephrite Basanite,Subduction Zone / Continental Crust (>25 km),Other country,Shield,3000m--4000m,2
1194,1338,357067,Domuyo,Argentina,South America,Stratovolcano,Evidence Uncertain,Unknown,-36.638000000000005,-70.432,4702,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,4000m--5000m,2
1195,1339,357070,"Chillan, Nevados de",Chile,South America,Stratovolcano,Eruption Observed,2016 CE,-36.863,-71.377,3212,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,3000m--4000m,2
1196,1340,357072,Tromen,Argentina,South America,Stratovolcano(es),Eruption Observed,1822 CE,-37.144,-70.033,4114,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),4000m--5000m,2
1197,1341,357080,Antuco,Chile,South America,Stratovolcano,Eruption Observed,1869 CE,-37.406,-71.34899999999999,2979,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1198,1342,357081,Trolon,Argentina,South America,Lava dome(s),Evidence Uncertain,Unknown,-37.738,-70.906,2360,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,2000m--3000m,2
1199,1343,357090,Copahue,Chile-Argentina,South America,Stratovolcano,Eruption Observed,2016 CE,-37.856,-71.183,2953,Trachybasalt / Tephrite Basanite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,2000m--3000m,2
1200,1344,357091,Callaqui,Chile,South America,Stratovolcano,Eruption Observed,1980 CE,-37.92,-71.45,3164,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,3000m--4000m,2
1201,1345,357092,"Mariñaqui, Laguna",Chile,South America,Pyroclastic cone(s),Evidence Credible,Unknown,-38.255,-71.167,2108,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,2000m--3000m,2
1202,1346,357093,Tolhuaca,Chile,South America,Stratovolcano,Evidence Credible,4000 BCE,-38.31,-71.645,2739,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1203,1347,357100,Lonquimay,Chile,South America,Stratovolcano,Eruption Observed,1990 CE,-38.379,-71.586,2832,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1204,1348,357101,Tralihue,Argentina,South America,Stratovolcano,Evidence Credible,Unknown,-38.509,-70.898,2448,Trachyandesite / Basaltic Trachyandesite,Intraplate / Continental Crust (>25 km),Other country,Stratovolcano,2000m--3000m,2
1205,1349,357102,"Blanca, Laguna",Argentina,South America,Volcanic field,Evidence Credible,Unknown,-39.02,-70.37,1700,Basalt / Picro-Basalt,Intraplate / Continental Crust (>25 km),Other country,Other type,1000m--2000m,2
1206,1350,357110,Llaima,Chile,South America,Stratovolcano,Eruption Observed,2009 CE,-38.692,-71.729,3125,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,3000m--4000m,2
1207,1351,357111,Sollipulli,Chile,South America,Caldera,Eruption Dated,1240 CE,-38.97,-71.52,2282,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,2000m--3000m,2
1208,1352,357112,Caburgua-Huelemolle,Chile,South America,Pyroclastic cone(s),Eruption Dated,5050 BCE,-39.25,-71.75,1652,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Other type,1000m--2000m,2
1209,1353,357120,Villarrica,Chile,South America,Stratovolcano,Eruption Observed,2016 CE,-39.42,-71.93,2847,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1210,1354,357121,Quetrupillan,Chile,South America,Stratovolcano,Eruption Observed,1872 CE,-39.5,-71.7,2360,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1211,1355,357122,Lanin,Chile-Argentina,South America,Stratovolcano,Eruption Dated,560 CE,-39.637,-71.502,3776,Trachyandesite / Basaltic Trachyandesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,3000m--4000m,2
1212,1356,357123,Huanquihue Group,Argentina,South America,Stratovolcano(es),Eruption Dated,1750 CE,-39.887,-71.58,2189,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano(es),2000m--3000m,2
1213,1357,357130,Mocho-Choshuenco,Chile,South America,Stratovolcano(es),Eruption Observed,1937 CE,-39.927,-72.027,2422,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),2000m--3000m,2
1214,1358,357140,Carrán-Los Venados,Chile,South America,Pyroclastic cone(s),Eruption Observed,1979 CE,-40.35,-72.07,1114,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Other type,1000m--2000m,2
1215,1359,357150,Puyehue-Cordon Caulle,Chile,South America,Stratovolcano,Eruption Observed,2012 CE,-40.59,-72.117,2236,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1216,1360,357152,"Pantojo, Cerro",Chile-Argentina,South America,Stratovolcano,Evidence Credible,Unknown,-40.768,-71.943,1897,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,1000m--2000m,2
1217,1361,357153,Antillanca Group,Chile,South America,Stratovolcano(es),Eruption Dated,230 BCE,-40.771,-72.153,1990,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),1000m--2000m,2
1218,1362,357160,Puntiagudo-Cordon Cenizos,Chile,South America,Stratovolcano,Eruption Observed,1850 CE,-40.968999999999994,-72.264,2493,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1219,1363,358010,Osorno,Chile,South America,Stratovolcano,Eruption Observed,1869 CE,-41.105,-72.49600000000001,2659,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1220,1364,358011,Tronador,Chile-Argentina,South America,Stratovolcano,Evidence Uncertain,Unknown,-41.157,-71.885,3478,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Other country,Stratovolcano,3000m--4000m,2
1221,1365,358012,Cayutue-La Vigueria,Chile,South America,Pyroclastic cone(s),Eruption Dated,190 BCE,-41.25,-72.27,506,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Other type,0m--1000m,2
1222,1366,358020,Calbuco,Chile,South America,Stratovolcano,Eruption Observed,2015 CE,-41.33,-72.618,1974,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,1000m--2000m,2
1223,1367,358022,Yate,Chile,South America,Stratovolcano,Eruption Dated,1090 CE,-41.755,-72.396,2187,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1224,1368,358023,Hornopiren,Chile,South America,Stratovolcano,Eruption Dated,340 CE,-41.873999999999995,-72.431,1572,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,1000m--2000m,2
1225,1369,358024,Apagado,Chile,South America,Pyroclastic cone,Eruption Dated,590 BCE,-41.88,-72.58,1210,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Other type,1000m--2000m,2
1226,1370,358025,Crater Basalt Volcanic Field,Argentina,South America,Pyroclastic cone(s),Evidence Credible,Unknown,-42.018,-70.194,1344,Trachybasalt / Tephrite Basanite,Intraplate / Continental Crust (>25 km),Other country,Other type,1000m--2000m,2
1227,1371,358030,Huequi,Chile,South America,Lava dome(s),Eruption Observed,1920 CE,-42.376999999999995,-72.578,1318,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,1000m--2000m,2
1228,1372,358040,Michinmahuida,Chile,South America,Stratovolcano,Eruption Observed,1835 CE,-42.799,-72.445,2452,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1229,1373,358041,Chaiten,Chile,South America,Caldera,Eruption Observed,2011 CE,-42.833,-72.646,1122,Rhyolite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,1000m--2000m,2
1230,1374,358049,Yanteles,Chile,South America,Stratovolcano(es),Eruption Dated,6650 BCE,-43.497,-72.81,2049,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano(es),2000m--3000m,2
1231,1375,358050,Corcovado,Chile,South America,Stratovolcano,Eruption Dated,4920 BCE,-43.18899999999999,-72.794,1826,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,1000m--2000m,2
1232,1377,358052,Melimoyu,Chile,South America,Stratovolcano,Eruption Dated,200 CE,-44.08,-72.88,2400,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1233,1378,358053,Puyuhuapi,Chile,South America,Pyroclastic cone(s),Evidence Credible,Unknown,-44.3,-72.53,524,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Other type,0m--1000m,2
1234,1379,358054,Mentolat,Chile,South America,Stratovolcano,Eruption Observed,1710 CE,-44.7,-73.08,1660,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,1000m--2000m,2
1235,1380,358055,Cay,Chile,South America,Stratovolcano,Evidence Uncertain,Unknown,-45.059,-72.984,2090,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1236,1381,358056,Maca,Chile,South America,Stratovolcano,Eruption Dated,1560 CE,-45.1,-73.17,2960,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1237,1382,358057,"Hudson, Cerro",Chile,South America,Stratovolcano,Eruption Observed,2011 CE,-45.9,-72.97,1905,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,1000m--2000m,2
1238,1385,358060,Lautaro,Chile,South America,Stratovolcano,Eruption Observed,1979 CE,-49.02,-73.55,3607,Dacite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,3000m--4000m,2
1239,1386,358061,Viedma,Argentina,South America,Subglacial,Eruption Observed,1988 CE,-49.358000000000004,-73.28,1500,Dacite,Subduction Zone / Continental Crust (>25 km),Other country,Other type,1000m--2000m,2
1240,1387,358062,Aguilera,Chile,South America,Stratovolcano,Eruption Dated,1250 BCE,-50.33,-73.75,2546,Dacite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,2000m--3000m,2
1241,1390,358070,"Burney, Monte",Chile,South America,Stratovolcano,Eruption Observed,1910 CE,-52.33,-73.4,1758,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Stratovolcano,1000m--2000m,2
1242,1391,358080,Pali-Aike Volcanic Field,Chile-Argentina,South America,Pyroclastic cone(s),Eruption Dated,5550 BCE,-52.082,-69.69800000000001,282,Basalt / Picro-Basalt,Subduction Zone / Continental Crust (>25 km),Other country,Other type,0m--1000m,2
1243,1392,358090,Fueguino,Chile,South America,Lava dome(s),Eruption Observed,1820 CE,-54.95,-70.25,150,Andesite / Basaltic Andesite,Subduction Zone / Continental Crust (>25 km),Chile,Other type,0m--1000m,2
1244,1393,360010,Saba,Netherlands,West Indies,Stratovolcano,Eruption Observed,1640 CE,17.63,-63.23,887,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,0m--1000m,1
1245,1394,360020,"Quill, The",Netherlands,West Indies,Stratovolcano,Eruption Dated,250 CE,17.477999999999998,-62.96,601,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,0m--1000m,1
1246,1395,360030,Liamuiga,Saint Kitts and Nevis,West Indies,Stratovolcano,Eruption Dated,160 CE,17.37,-62.8,1156,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,1000m--2000m,1
1247,1396,360040,Nevis Peak,Saint Kitts and Nevis,West Indies,Stratovolcano,Evidence Uncertain,Unknown,17.15,-62.58,985,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,0m--1000m,1
1248,1397,360050,Soufrière Hills,United Kingdom,West Indies,Stratovolcano,Eruption Observed,2013 CE,16.72,-62.18,915,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,0m--1000m,1
1249,1398,360060,Soufriere Guadeloupe,France,West Indies,Stratovolcano,Eruption Observed,1977 CE,16.044,-61.663999999999994,1467,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,1000m--2000m,1
1250,1399,360080,"Diables, Morne aux",Dominica,West Indies,Lava dome(s),Evidence Credible,Unknown,15.612,-61.43,861,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Other type,0m--1000m,1
1251,1400,360090,"Diablotins, Morne",Dominica,West Indies,Stratovolcano,Evidence Uncertain,Unknown,15.503,-61.397,1430,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,1000m--2000m,1
1252,1401,360100,"Trois Pitons, Morne",Dominica,West Indies,Complex,Eruption Dated,920 CE,15.37,-61.33,1387,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Other type,1000m--2000m,1
1253,1402,360101,"Watt, Morne",Dominica,West Indies,Stratovolcano(es),Eruption Observed,1997 CE,15.307,-61.305,1224,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano(es),1000m--2000m,1
1254,1403,360110,"Plat Pays, Morne",Dominica,West Indies,Stratovolcano,Eruption Dated,1270 CE,15.255,-61.341,940,Dacite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,0m--1000m,1
1255,1404,360120,Pelee,France,West Indies,Stratovolcano,Eruption Observed,1932 CE,14.809000000000001,-61.165,1394,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,1000m--2000m,1
1256,1405,360140,Qualibou,Saint Lucia,West Indies,Caldera,Eruption Observed,1766 CE,13.83,-61.05,777,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Other type,0m--1000m,1
1257,1406,360150,Soufrière St. Vincent,Saint Vincent and the Grenadines,West Indies,Stratovolcano,Eruption Observed,1979 CE,13.33,-61.18,1220,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,1000m--2000m,1
1258,1407,360160,Kick 'em Jenny,Grenada,West Indies,Submarine,Eruption Observed,2015 CE,12.3,-61.64,-185,Basalt / Picro-Basalt,Subduction Zone / Oceanic Crust (< 15 km),Other country,Submarine,-1000m--0m,1
1259,1408,360170,St. Catherine,Grenada,West Indies,Stratovolcano,Evidence Credible,Unknown,12.15,-61.67,840,Andesite / Basaltic Andesite,Subduction Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,0m--1000m,1
1260,1411,370020,Helgrindur,Iceland,Iceland and Arctic Ocean,Pyroclastic cone(s),Evidence Credible,Unknown,64.866,-23.283,986,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Other country,Other type,0m--1000m,1
1261,1412,370030,Ljosufjoll,Iceland,Iceland and Arctic Ocean,Fissure vent(s),Eruption Dated,960 CE,64.9,-22.483,1063,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Other country,Other type,1000m--2000m,1
1262,1413,371020,Reykjanes,Iceland,Iceland and Arctic Ocean,Crater rows,Eruption Observed,1926 CE,63.85,-22.566,140,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Other country,Other type,0m--1000m,1
1263,1414,371030,Krysuvik,Iceland,Iceland and Arctic Ocean,Crater rows,Eruption Observed,1340 CE,63.883,-22.083000000000002,360,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Other country,Other type,0m--1000m,1
1264,1415,371040,Brennisteinsfjoll,Iceland,Iceland and Arctic Ocean,Crater rows,Eruption Observed,1341 CE,63.933,-21.783,610,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Other country,Other type,0m--1000m,1
1265,1416,371050,Hengill,Iceland,Iceland and Arctic Ocean,Crater rows,Eruption Dated,150 CE,64.083,-21.416,803,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Other country,Other type,0m--1000m,1
1266,1417,371051,Hrómundartindur,Iceland,Iceland and Arctic Ocean,Stratovolcano,Evidence Uncertain,Unknown,64.083,-21.333000000000002,550,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Other country,Stratovolcano,0m--1000m,1
1267,1418,371060,Grimsnes,Iceland,Iceland and Arctic Ocean,Crater rows,Eruption Dated,3500 BCE,64.05,-20.883000000000003,200,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Other country,Other type,0m--1000m,1
1268,1419,371070,Prestahnukur,Iceland,Iceland and Arctic Ocean,Subglacial,Eruption Dated,3350 BCE,64.583,-20.666,1385,Basalt / Picro-Basalt,Rift Zone / Oceanic Crust (< 15 km),Other country,Other type,1000m--2000m,1
